Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
597,70,RM,-0.4138382167276865,-0.6929811130204191,Pave,Grvl,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,-2.0285403063531193,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.26424150446783834,-0.8512079321464748,GasA,Ex,N,FuseA,-1.2380804284017766,0.7720173682669028,-0.12020053800860224,-0.2806264577746858,0,0,1,0,3,1,TA,7,Typ,0,NA,Detchd,Unf,1,-1.2019378758658055,TA,Fa,N,-0.7519181992725847,1.6804467447214042,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,1.3604255575006365,-1.3671862779697965,WD,Normal,114504
598,120,RL,-0.7020849348743028,-0.660720672867645,Pave,NA,Reg,Lvl,1,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1.1499619947777049,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.17499268530114545,Gd,TA,PConc,Ex,TA,Av,Unf,-0.9726849003236114,Unf,-0.28855396047015597,1.5632750554608474,0.45718740293915683,GasA,Ex,Y,SBrkr,0.6191952411222104,-0.7948908644380686,-0.12020053800860224,-0.21592375702207248,0,2,0,2,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,0.8185963508775888,TA,TA,Y,0.20548689322621141,-0.4627544851048804,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.5985633645864088,-0.6142281618491043,New,Partial,194201
599,20,RL,0.4097238351197885,0.2471802857175678,Pave,NA,Reg,Bnk,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,0.18978942464443502,Gable,CompShg,Plywood,Plywood,BrkFace,1.9623470607192612,TA,TA,CBlock,Gd,TA,Mn,ALQ,1.8403064841272148,LwQ,0.6226824804248277,-1.2837357583879427,0.8492501165885098,GasA,Ex,Y,SBrkr,1.252945295486245,-0.7948908644380686,-0.12020053800860224,0.2503162925188179,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,0.6923129617061266,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.2286897493255282,-1.3671862779697965,WD,Normal,217500
600,160,RM,-1.8962499100531414,-0.8582908218778017,Pave,NA,Reg,Lvl,1,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,0.2891176215547733,Gable,CompShg,MetalSd,MetalSd,None,-0.5726372892119187,TA,Gd,CBlock,Gd,TA,No,LwQ,-0.7950915237526708,GLQ,3.505165099582429,-1.2316838913620904,-0.7782660319326417,GasA,TA,Y,SBrkr,-1.1553049110970863,1.1293824037961067,-0.12020053800860224,0.07714141697505861,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,-0.09812751125598827,TA,TA,Y,0.5326002998299667,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,GdPrv,NA,-0.08765777630136361,0.2508047117179945,0.13872995427158782,COD,Normal,151000
601,60,RL,0.162655219565546,0.041094182008697494,Pave,NA,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,1.116852595807592,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.9737583926633108,Gd,TA,PConc,Gd,TA,Av,GLQ,0.2244260084138407,Unf,-0.28855396047015597,-0.12501593589940485,0.0013005266026998017,GasA,Ex,Y,SBrkr,-0.2706415699032096,1.1431272128549224,-0.12020053800860224,0.73939258938416,1,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,2,1.2301866563253172,TA,TA,Y,0.6762110637047861,0.20133603681312331,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,-1.3671862779697965,WD,Normal,275000
602,50,RM,-0.825619242651424,-0.15196752039625783,Pave,NA,Reg,Bnk,1,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,-1.134586534160075,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,Gd,PConc,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.4815014711844392,-0.6323822315049754,GasA,TA,Y,SBrkr,-0.989753876487706,0.5681360338944723,-0.12020053800860224,-0.26730531350208897,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,Unf,1,0.3321714444393642,TA,TA,P,-0.7519181992725847,1.7408186103503136,-0.35920182285425656,-0.11629943710230334,1.9896733113443814,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,2.100172788022398,-0.6142281618491043,WD,Normal,141000
603,60,RL,0.4097238351197885,-0.04767212226260007,Pave,NA,IR1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,0.6864304091961263,Gable,CompShg,HdBoard,HdBoard,None,-0.5726372892119187,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.7572061381266628,Unf,-0.28855396047015597,-1.0144239246454896,-0.340614630649643,GasA,Ex,Y,SBrkr,-0.6095038438692852,1.46842102724689,-0.12020053800860224,0.7603258160982408,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,0.154439267086936,TA,TA,Y,0.20548689322621141,1.5597030134635854,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.5985633645864088,-1.3671862779697965,WD,Abnorml,220000
604,160,FV,-1.649181294498899,-0.7348595725976227,Pave,Pave,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1.0837431968374793,Gable,CompShg,MetalSd,MetalSd,None,-0.5726372892119187,Gd,TA,PConc,Gd,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.0741390335908126,-1.0426804202077868,GasA,Ex,Y,SBrkr,-1.4553661613265885,0.5795900414434852,-0.12020053800860224,-0.6003339203170106,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2,0.03283304047737987,TA,TA,Y,-0.7519181992725847,1.891748274422587,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,1.644646186512972,WD,Normal,151000
605,20,RL,0.7391486558587785,0.22904631159442462,Pave,NA,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1.0175243988972538,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.025875958834605462,Gd,TA,PConc,Gd,TA,Mn,GLQ,1.0488100774345037,Unf,-0.28855396047015597,0.010771543298470684,0.995133917016176,GasA,Ex,Y,SBrkr,0.8571748533731948,-0.7948908644380686,-0.12020053800860224,-0.040845860867942216,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,0.2666911685726801,TA,TA,Y,0.779929948725489,-0.16089515696033324,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.9905519422397558,0.13872995427158782,WD,Normal,221000
606,60,RL,0.6156143480816573,0.30889591035765734,Pave,NA,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,-0.20752336299691798,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.3993828536810826,TA,TA,CBlock,TA,TA,No,BLQ,0.022715012802401874,Unf,-0.28855396047015597,-0.5731146172523941,-0.6597354440851628,GasA,TA,Y,SBrkr,0.06046049931555131,1.0377503434040032,-0.12020053800860224,0.8954402794345805,0,0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,Unf,2,0.060896015848815904,TA,TA,Y,-0.7519181992725847,-0.07033735851696911,-0.35920182285425656,-0.11629943710230334,3.119567867638139,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,1.3604255575006365,0.8916880703922799,WD,Normal,205000
607,20,RL,0.492080040304536,0.19508268050190783,Pave,NA,IR2,Low,1,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,0.8188680050765773,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,TA,Gd,PConc,Gd,TA,No,GLQ,0.6322330212804452,Unf,-0.28855396047015597,-0.5866933651721816,-0.03972929226758133,GasA,Gd,Y,SBrkr,-0.31720279838709786,-0.7948908644380686,-0.12020053800860224,-0.9048172179763676,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,Unf,2,0.48184064642035634,TA,TA,Y,0.5884489302257299,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,GdPrv,NA,-0.08765777630136361,1.7302991727615173,0.8916880703922799,WD,Normal,152000
608,20,RL,0.327367629935041,-0.272192763201627,Pave,NA,Reg,Bnk,1,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,-0.7703831454888347,Gable,CompShg,MetalSd,MetalSd,None,-0.5726372892119187,TA,Gd,CBlock,TA,Gd,No,GLQ,0.34939912526005823,Unf,-0.28855396047015597,-0.6206402349716506,-0.3679678432298304,GasA,Ex,Y,SBrkr,-0.13095788445154485,1.2576672883450517,-0.12020053800860224,0.937306732862742,1,0,3,0,3,1,Ex,8,Typ,0,NA,Attchd,Unf,1,-1.1364575999991213,TA,TA,Y,0.06985450512221529,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.6206783269788753,-1.3671862779697965,WD,Normal,225000
609,70,RL,0.327367629935041,0.16542712060991677,Pave,NA,Reg,HLS,1,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,-1.2339147310704133,Gable,CompShg,BrkFace,Wd Sdng,None,-0.5726372892119187,TA,TA,PConc,Gd,TA,Mn,BLQ,-0.03429026856604823,Unf,-0.28855396047015597,-0.0684378195669567,-0.2106868708937527,GasA,TA,Y,SBrkr,2.0108586258073147,2.077774228854379,-0.12020053800860224,3.1942891767627257,0,0,2,1,4,1,TA,10,Typ,2,Gd,Basment,Unf,2,-0.43488321571322064,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.9905519422397558,-0.6142281618491043,WD,Alloca,359100
610,20,RL,-0.37266011413531275,-0.2578659217673205,Pave,NA,Reg,Lvl,1,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,-0.339960958877369,Gable,CompShg,VinylSd,VinylSd,BrkCmn,0.48774832121681005,TA,Fa,CBlock,TA,TA,Mn,Rec,1.0071523718190978,Unf,-0.28855396047015597,-0.998582052072404,-0.06480307046608647,GasA,Gd,Y,SBrkr,-0.3456568824605851,-0.7948908644380686,-0.12020053800860224,-0.9257504446904484,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,1,-0.9914655605800352,TA,TA,Y,-0.24130214993989346,-0.7042419476205181,0.2788960710502569,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.8588161340646475,-0.6142281618491043,WD,Normal,118500
611,60,RL,0.492080040304536,0.053417269396247836,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,0.9513056009570283,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.5540224218686056,Gd,TA,PConc,Ex,TA,Mn,GLQ,1.0093448826409612,Unf,-0.28855396047015597,-0.07070094422025464,0.8720444604053327,GasA,Ex,Y,SBrkr,0.8106136248893065,0.7559817576982847,-0.12020053800860224,1.2132447213665343,1,0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,Fin,3,1.2301866563253172,TA,TA,Y,1.2666108707457104,1.4389592822057664,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.4889425188037668,0.8916880703922799,WD,Normal,313000
612,80,RL,0.327367629935041,-0.012205675635016169,Pave,NA,IR1,Lvl,1,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,0.22289882361454777,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.7141848317771115,TA,TA,CBlock,Gd,TA,Av,ALQ,0.3537841469037852,Unf,-0.28855396047015597,-0.3173815314297285,-0.05796476732103961,GasA,TA,Y,SBrkr,-0.3378966777132704,-0.7948908644380686,-0.12020053800860224,-0.9200413828593355,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,0.4257146956774843,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,Shed,0.9201567683799516,0.2508047117179945,-0.6142281618491043,WD,Normal,148000
613,60,RL,-0.20794770376581775,0.13707400084831722,Pave,NA,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,0.984414999927141,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0238296166542412,Gd,TA,PConc,Gd,TA,Av,GLQ,1.1979008133212194,Unf,-0.28855396047015597,-0.5844302405188837,0.5506442125881305,GasA,Ex,Y,SBrkr,0.3527615447977387,0.5177384006788153,-0.12020053800860224,0.6784959298522886,1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,RFn,2,0.27136833113458614,TA,TA,Y,0.5246219240591434,1.1370999540612194,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,1.7302991727615173,0.8916880703922799,WD,Normal,261500
614,20,RL,-0.0020571908039490037,-0.21187976639426678,Pave,NA,Reg,Lvl,1,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,1.1830713937478174,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,TA,TA,PConc,Gd,TA,No,ALQ,-0.5210276710197376,Unf,-0.28855396047015597,0.7847601747263612,0.1426254582670015,GasA,Ex,Y,SBrkr,-0.1102640051253723,-0.7948908644380686,-0.12020053800860224,-0.7525755691466891,0,0,1,0,3,1,TA,6,Typ,0,NA,NA,NA,0,-2.2122049892375024,NA,NA,Y,-0.7519181992725847,-0.2514529554036974,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,2.100172788022398,-0.6142281618491043,New,Partial,147000
615,180,RM,-2.0197842178302627,-0.9042769772508554,Pave,NA,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,0.024242429793871277,Gable,CompShg,CemntBd,HdBoard,None,-0.5726372892119187,TA,TA,CBlock,Gd,TA,Av,LwQ,-0.6438082770440916,GLQ,2.6869119689828516,-1.2837357583879427,-0.9742973887573182,GasA,Ex,Y,SBrkr,-1.3777641138534413,-0.7948908644380686,-0.12020053800860224,-1.6850556682284699,1,0,1,0,1,1,TA,3,Typ,0,NA,NA,NA,0,-2.2122049892375024,NA,NA,Y,0.014005874726452181,-0.34201075384706153,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.4889425188037668,1.644646186512972,WD,Normal,75500
616,85,RL,0.4097238351197885,-0.17200506086381936,Pave,NA,Reg,Lvl,1,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,SFoyer,6,7,-0.2737421609371435,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.2889260192614234,TA,Gd,PConc,TA,TA,Gd,GLQ,0.7002008567582128,Unf,-0.28855396047015597,-0.8922151933674015,-0.276790467962539,GasA,Ex,Y,SBrkr,-0.2809885095662959,-0.7948908644380686,-0.12020053800860224,-0.8781749294311739,1,0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2,0.03283304047737987,TA,TA,Y,0.20548689322621141,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,MnPrv,NA,-0.08765777630136361,-0.4889425188037668,1.644646186512972,WD,Abnorml,137500
617,60,RL,-0.0020571908039490037,-0.26608131335902074,Pave,NA,IR1,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1.0175243988972538,Gable,CompShg,VinylSd,VinylSd,None,-0.5726372892119187,Gd,TA,PConc,Gd,TA,No,GLQ,0.02929254526799227,Unf,-0.28855396047015597,-0.5459571214128189,-0.6255439283599286,GasA,Ex,Y,SBrkr,-0.9199120337618736,0.8132517954433494,-0.12020053800860224,-0.012300551712377502,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,-0.3740801024084426,TA,TA,Y,0.045919377809745386,0.4277305329215336,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,-1.3671862779697965,WD,Normal,183200
618,45,RL,-0.45501631932006026,-0.32960031664119077,Pave,NA,Reg,HLS,1,Inside,Mod,Edwards,Artery,Norm,1Fam,1.5Unf,6,6,-0.5717267516681582,Gable,CompShg,MetalSd,MetalSd,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.5991839531559313,-0.5138516436574966,GasA,Gd,Y,SBrkr,-0.8552436608675843,-0.7948908644380686,-0.12020053800860224,-1.3006455049335317,0,0,1,0,2,1,Gd,4,Typ,0,NA,Detchd,Unf,2,0.2573368434488681,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,0.13872995427158782,WD,Normal,105500
619,20,RL,0.8215048610435259,0.11793814970179596,Pave,NA,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,1.1830713937478174,Hip,CompShg,CemntBd,VinylSd,BrkFace,1.9236871686723804,Ex,TA,PConc,Ex,TA,Av,GLQ,-0.8674443808741651,Unf,-0.28855396047015597,2.731047376562577,1.7427883942079656,GasA,Ex,Y,SBrkr,1.721144315240899,-0.7948908644380686,-0.12020053800860224,0.5947630229959655,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,Unf,3,1.4079188336777453,TA,TA,Y,-0.7519181992725847,0.9257984243600363,-0.35920182285425656,-0.11629943710230334,4.392941097746976,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.2508047117179945,-0.6142281618491043,New,Partial,314813
620,60,RL,0.6156143480816573,0.17304138598759017,Pave,NA,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,1.0506337978673665,Hip,CompShg,VinylSd,VinylSd,Stone,0.6755249397302308,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.9369920255194669,Unf,-0.28855396047015597,0.09903340477708977,0.9677807044359886,GasA,Ex,Y,SBrkr,0.826134034383936,0.9919343132079513,-0.12020053800860224,1.4206739678969713,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,Fin,3,1.2909897696300952,TA,TA,Y,0.5884489302257299,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.6206783269788753,0.13872995427158782,WD,Normal,305000
621,30,RL,-1.0315097556132928,-0.22730867255428916,Pave,Grvl,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,-1.8961027104726682,Gable,CompShg,Stucco,Stucco,None,-0.5726372892119187,TA,TA,BrkTil,TA,TA,No,BLQ,-0.8827919566272093,Unf,-0.28855396047015597,0.5788158312762499,-0.4409097434436635,GasA,TA,N,FuseF,-0.7724681435628941,-0.7948908644380686,-0.12020053800860224,-1.2397488454016603,1,0,1,0,2,1,TA,5,Typ,0,NA,NA,NA,0,-2.2122049892375024,NA,NA,N,-0.7519181992725847,-0.7042419476205181,1.2769466230547522,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.9905519422397558,0.13872995427158782,WD,Normal,67000
622,60,RL,0.8215048610435259,0.028370343811795925,Pave,NA,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,0.09046122773409677,Gable,CompShg,HdBoard,HdBoard,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,ALQ,1.1233554453778616,Rec,0.8396435377807762,-0.4146958915215393,1.05895807970328,GasA,TA,Y,SBrkr,0.9968585388248595,1.6471035450114921,-0.12020053800860224,2.0905372227475567,0,0,2,1,4,1,TA,9,Typ,1,TA,Attchd,RFn,2,0.7063444493918446,TA,TA,Y,-0.44873991998129925,2.9633488893357294,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,0.13872995427158782,WD,Normal,240000
623,20,RL,0.03912091178842474,-0.3459309121222534,Pave,NA,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,0.18978942464443502,Gable,CompShg,Plywood,Plywood,BrkFace,0.2723574940984745,TA,TA,CBlock,TA,TA,No,BLQ,0.25512115991992923,Unf,-0.28855396047015597,-0.33322340400281397,-0.17649535516851844,GasA,TA,Y,SBrkr,-0.47240689333339203,-0.7948908644380686,-0.12020053800860224,-1.0189984545986266,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,2,0.05154169072500389,TA,TA,Y,0.779929948725489,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,0.2508047117179945,0.8916880703922799,WD,Normal,135000
624,160,FV,-1.8962499100531414,-0.8415594755873879,Pave,NA,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,0.9513056009570283,Gable,CompShg,MetalSd,MetalSd,BrkFace,2.260580513652341,Gd,TA,PConc,Gd,TA,No,GLQ,-0.05183035514095595,Unf,-0.28855396047015597,-0.5233258748798397,-0.6870886566653502,GasA,Ex,Y,SBrkr,-1.0518355144662237,0.9369550769726892,-0.12020053800860224,-0.006591489881264559,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,Unf,2,-0.15425346199886034,TA,TA,Y,-0.7519181992725847,-0.22126702258924266,-0.35920182285425656,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-0.11906890354288614,-0.6142281618491043,WD,Normal,168500
625,60,RL,0.4097238351197885,-0.011704737123327131,Pave,NA,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,0.024242429793871277,Gable,CompShg,VinylSd,VinylSd,None,1.0179411264311744,TA,TA,CBlock,TA,TA,No,Rec,-0.43113472732333546,Unf,-0.28855396047015597,-0.18612030153844883,-0.7417950818257251,GasA,Gd,Y,SBrkr,-0.3896313760287018,0.9873527101883462,-0.12020053800860224,0.5224482398018682,1,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,RFn,2,0.05154169072500389,TA,TA,Y,0.42888141480926384,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,2.3663048301089673,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,1.7302991727615173,-1.3671862779697965,WD,Normal,165150
626,20,RL,0.6979705532664048,-0.05177981805845019,Pave,NA,IR1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,6,-0.3068515599072562,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.8688243999646345,TA,TA,CBlock,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,1.2419113546925422,0.13350772074027234,GasA,TA,Y,SBrkr,-0.12061094478845857,-0.7948908644380686,-0.12020053800860224,-0.760187651588173,0,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,Unf,2,-0.15425346199886034,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,-0.35920182285425656,-0.11629943710230334,6.634795376107606,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.5985633645864088,1.644646186512972,WD,Normal,160000
627,20,RL,2.0980260414071124,0.1828597808166953,Pave,NA,IR1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,-0.3730703578474817,Hip,CompShg,Wd Sdng,Wd Sdng,None,-0.5726372892119187,TA,TA,CBlock,TA,TA,No,Unf,-0.9726849003236114,Unf,-0.28855396047015597,0.9296001525374284,-0.181054223931883,GasA,TA,Y,SBrkr,0.6709299394376418,-0.7948908644380686,-0.12020053800860224,-0.17786334481465285,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,RFn,1,-0.8745364965323851,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,0.2298116176729866,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,GdWo,Shed,1.1217196773162146,0.6206783269788753,-0.6142281618491043,WD,Normal,139900
628,80,RL,0.4097238351197885,-0.09185489899357324,Pave,NA,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,-0.5386173526980454,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.3331087530292871,TA,TA,CBlock,TA,TA,Av,BLQ,0.5050673936123643,LwQ,0.5296991701294211,-0.4916421297336688,0.22468509600756373,GasA,Ex,Y,SBrkr,0.9244299611832556,-0.7948908644380686,-0.12020053800860224,0.00863267500170329,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,RFn,1,-0.5097178167037167,TA,TA,Y,-0.7519181992725847,-0.7042419476205181,2.7331187399137704,-0.11629943710230334,-0.2701158012431336,-0.06866821893757227,NA,NA,NA,-0.08765777630136361,-1.2286897493255282,1.644646186512972,WD,Normal,153000
